,Unnamed: 0,LineId,Time,Component,Pid,Content,EventId,EventTemplate
178,178,179,20171223-22:15:43:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
179,179,180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
180,180,181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,E4,calculateCaloriesWithCache totalCalories=<*>
181,181,182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
182,182,183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,E47,REPORT : <*> <*> <*> <*>
183,183,184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,E42,onStandStepChanged <*>
184,184,185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,E39,onExtend:<*> <*> <*> <*>
185,185,186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
186,186,187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
187,187,188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,E4,calculateCaloriesWithCache totalCalories=<*>
188,188,189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
189,189,190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,E47,REPORT : <*> <*> <*> <*>
190,190,191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,E42,onStandStepChanged <*>
191,191,192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,E39,onExtend:<*> <*> <*> <*>
192,192,193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
193,193,194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
194,194,195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,E4,calculateCaloriesWithCache totalCalories=<*>
195,195,196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
196,196,197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,E47,REPORT : <*> <*> <*> <*>
197,197,198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,E42,onStandStepChanged <*>
198,198,199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,E39,onExtend:<*> <*> <*> <*>
199,199,200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
200,200,201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
201,201,202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,E4,calculateCaloriesWithCache totalCalories=<*>
202,202,203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
203,203,204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,E47,REPORT : <*> <*> <*> <*>
204,204,205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,E42,onStandStepChanged <*>
205,205,206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,E39,onExtend:<*> <*> <*> <*>
206,206,207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
207,207,208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
208,208,209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,E4,calculateCaloriesWithCache totalCalories=<*>
209,209,210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
210,210,211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,E47,REPORT : <*> <*> <*> <*>
211,211,212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,E42,onStandStepChanged <*>
212,212,213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,E39,onExtend:<*> <*> <*> <*>
213,213,214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
214,214,215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
215,215,216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,E4,calculateCaloriesWithCache totalCalories=<*>
216,216,217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
217,217,218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,E47,REPORT : <*> <*> <*> <*>
218,218,219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,E42,onStandStepChanged <*>
219,219,220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,E39,onExtend:<*> <*> <*> <*>
220,220,221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
221,221,222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
222,222,223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,E4,calculateCaloriesWithCache totalCalories=<*>
223,223,224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
224,224,225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,E47,REPORT : <*> <*> <*> <*>
225,225,226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,E42,onStandStepChanged <*>
226,226,227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,E39,onExtend:<*> <*> <*> <*>
227,227,228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
228,228,229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
229,229,230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,E4,calculateCaloriesWithCache totalCalories=<*>
230,230,231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
231,231,232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,E47,REPORT : <*> <*> <*> <*>
232,232,233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,E42,onStandStepChanged <*>
233,233,234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,E39,onExtend:<*> <*> <*> <*>
234,234,235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
235,235,236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
236,236,237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,E4,calculateCaloriesWithCache totalCalories=<*>
237,237,238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
238,238,239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,E47,REPORT : <*> <*> <*> <*>
239,239,240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,E42,onStandStepChanged <*>
240,240,241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,E39,onExtend:<*> <*> <*> <*>
241,241,242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
242,242,243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
243,243,244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,E4,calculateCaloriesWithCache totalCalories=<*>
244,244,245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
245,245,246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,E47,REPORT : <*> <*> <*> <*>
246,246,247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,E42,onStandStepChanged <*>
247,247,248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,E39,onExtend:<*> <*> <*> <*>
248,248,249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
249,249,250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
250,250,251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,E4,calculateCaloriesWithCache totalCalories=<*>
251,251,252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
252,252,253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,E47,REPORT : <*> <*> <*> <*>
253,253,254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,E42,onStandStepChanged <*>
254,254,255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,E39,onExtend:<*> <*> <*> <*>
255,255,256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
256,256,257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
257,257,258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,E4,calculateCaloriesWithCache totalCalories=<*>
258,258,259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
259,259,260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,E47,REPORT : <*> <*> <*> <*>
260,260,261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,E42,onStandStepChanged <*>
261,261,262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,E39,onExtend:<*> <*> <*> <*>
262,262,263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
263,263,264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
264,264,265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,E4,calculateCaloriesWithCache totalCalories=<*>
265,265,266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
266,266,267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,E47,REPORT : <*> <*> <*> <*>
267,267,268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,E42,onStandStepChanged <*>
268,268,269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,E39,onExtend:<*> <*> <*> <*>
269,269,270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
270,270,271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
271,271,272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,E4,calculateCaloriesWithCache totalCalories=<*>
272,272,273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
273,273,274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,E47,REPORT : <*> <*> <*> <*>
274,274,275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,E42,onStandStepChanged <*>
275,275,276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,E39,onExtend:<*> <*> <*> <*>
276,276,277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
277,277,278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
278,278,279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,E4,calculateCaloriesWithCache totalCalories=<*>
279,279,280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
280,280,281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,E47,REPORT : <*> <*> <*> <*>
281,281,282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,E42,onStandStepChanged <*>
282,282,283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,E39,onExtend:<*> <*> <*> <*>
283,283,284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
284,284,285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
285,285,286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,E4,calculateCaloriesWithCache totalCalories=<*>
286,286,287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
287,287,288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,E47,REPORT : <*> <*> <*> <*>
288,288,289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,E42,onStandStepChanged <*>
289,289,290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,E39,onExtend:<*> <*> <*> <*>
290,290,291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
291,291,292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
292,292,293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,E4,calculateCaloriesWithCache totalCalories=<*>
293,293,294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
294,294,295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,E47,REPORT : <*> <*> <*> <*>
295,295,296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,E42,onStandStepChanged <*>
296,296,297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,E39,onExtend:<*> <*> <*> <*>
297,297,298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
298,298,299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
299,299,300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,E4,calculateCaloriesWithCache totalCalories=<*>
300,300,301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
301,301,302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,E47,REPORT : <*> <*> <*> <*>
302,302,303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,E42,onStandStepChanged <*>
303,303,304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,E39,onExtend:<*> <*> <*> <*>
304,304,305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
305,305,306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
306,306,307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,E4,calculateCaloriesWithCache totalCalories=<*>
307,307,308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
308,308,309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,E47,REPORT : <*> <*> <*> <*>
309,309,310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,E42,onStandStepChanged <*>
310,310,311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,E39,onExtend:<*> <*> <*> <*>
311,311,312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
312,312,313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
313,313,314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
314,314,315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,E4,calculateCaloriesWithCache totalCalories=<*>
315,315,316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
